"x"
"Tuve problemás por una tarjeta de crédito que tuve con ellos hace como 6 años                                                                                                                                                                               "
"No pues en general no nos gusta meternos con los bancos                                                                                                                                                                                                        "
"No me gusta la forma que tienen de robarle a la gente en esas tiendas                                                                                                                                                                                          "
"Pues no me gustan las cosas a crédito                                                                                                                                                                                                                         "
"Uno termina pagando hasta más del doble por lo que haya sacado a crédito en esas tiendas                                                                                                                                                                     "
"es uno de los bancos que me crea desconfianza para mis intereses                                                                                                                                                                                               "
"Soy estudiante y no tengo un ingreso y por el momento no tengo un banco en el cual no haría sacaría un prestamo                                                                                                                                              "
"creo que es un Banco muy pequeño                                                                                                                                                                                                                              "
"es un banco con poca seguridad , son los que más asaltos se escuchan y no creo que mi dinero estuviera seguro en un lugar así                                                                                                                                "
"llegan casí siempre empleados de gobierno y enmlas.quincenas son muchos problemás                                                                                                                                                                            "
"Porque mi tía saco un préstamo ahí y dice que los intereses son muy altos.                                                                                                                                                                                  "
"alta taza de interes                                                                                                                                                                                                                                           "
"Porque cobran mucho de interés, aparte de no gustarme los servicios de ese banco muy mala atención al cliente.                                                                                                                                               "
"mucho intereses                                                                                                                                                                                                                                                "
"no me gusta como banco siento que no es muy solido                                                                                                                                                                                                             "
"por que no me trasmite confianza                                                                                                                                                                                                                               "
"por que no tiene la solides De un banco                                                                                                                                                                                                                        "
"tiene muy alto los intereses aparte no me convence mucho no son de los tradicionales                                                                                                                                                                           "
"desconosco los bancos                                                                                                                                                                                                                                          "
"es un banco muy informal y elitista por todo cobran intereses y comision                                                                                                                                                                                       "
"un conocido quiso pedir un prestamo y no se lo dieron que no cubria los requisitos desconosco los requisitos pero tenemos el mismo estatus de vida                                                                                                             "
"por los intereses                                                                                                                                                                                                                                              "
"por que ya lo pedi una vez y no me lo otorgaron por mi sueldo                                                                                                                                                                                                  "
"pense que ya ni existia consecuencia de una mala publicidad                                                                                                                                                                                                    "
"siento que funciona mejor como tienda que como banco                                                                                                                                                                                                           "
"No conozco los créditos que otorgan los bancos.                                                                                                                                                                                                               "
"Por que comprar a crédito es caro.                                                                                                                                                                                                                            "
"En ninguno.                                                                                                                                                                                                                                                    "
"Por es muy caro comprar a crédito.                                                                                                                                                                                                                            "
"Porque siempre esta lleno los cajeros y ventanillas de la sucursal cercana a mi domicilio.                                                                                                                                                                     "
"Por que es de baja categoria.                                                                                                                                                                                                                                  "
"dicen que te cobran de mas  si no pagas a tiempo                                                                                                                                                                                                               "
"porque no me gusta deber                                                                                                                                                                                                                                       "
"tasa de anualidad son altas                                                                                                                                                                                                                                    "
"por que es un banco de prestigio y solo van las personas de empresas                                                                                                                                                                                           "
"cobran comiones obligatorias y anualidades altas                                                                                                                                                                                                               "
"su atencion de clientes cuando  iba al banco a pagar mi colegiatura es muy mala. vio un letrero que la anualidad es muy alta                                                                                                                                   "
"no me da confianza. pagas mas lo que dice que debes pagar                                                                                                                                                                                                      "
"tengo amigos que me dicen que suele ser muy poco íntegro y que tiene mala atencion                                                                                                                                                                            "
"...                                                                                                                                                                                                                                                            "
"ya tuve uno y suelen ser muy molestos                                                                                                                                                                                                                          "
"esta muy al pendiente de sus deudores y milesta                                                                                                                                                                                                                "
"la verdad no tengo un motivo pero me lo pides                                                                                                                                                                                                                  "
"No me molestaría pedirlo en ninguno                                                                                                                                                                                                                           "
"Porque los intereses son demásiado altos                                                                                                                                                                                                                      "
"No me agrada sacar prestamos en ningun lado,mucho menos que sea un banco, ya que cobran muchos intereses                                                                                                                                                       "
"principalmente no cuento con una tarjeta, y a lo que he eh escuchado es un banco con alta taza de interes anual                                                                                                                                                "
"interea mensual muy elebado                                                                                                                                                                                                                                    "
"cobram muchos intereses                                                                                                                                                                                                                                        "
"todo mundo le debe a coopel y tardar mucho para pagar me supongo que an de tener un interes alto                                                                                                                                                               "
"me han dicho que son puros problemas con ellos, bueno creo que en caso de que se les deba dinero y no pagues                                                                                                                                                   "
"son abusivos y cobran de mas                                                                                                                                                                                                                                   "
"no me da confianza pagar en abonos, terminas pagando casi el doble de lo que cuesta                                                                                                                                                                            "
"porque te llenas de deudas e intereses                                                                                                                                                                                                                         "
"no sabia que tenían banco, pensé que solo era muebles y electrónica                                                                                                                                                                                         "
"cobran muchos intereses mensuales                                                                                                                                                                                                                              "
"porque no tienes muy buenas prestaciones y los abonos mensuales son muy altos                                                                                                                                                                                  "
"no es de confianza                                                                                                                                                                                                                                             "
"son muy cara las mensualidades                                                                                                                                                                                                                                 "
"no me convense el monto a pagar                                                                                                                                                                                                                                "
"por que mi madre quedo debiendo entonces no creo que me lo acepten                                                                                                                                                                                             "
"no quiere tener creditos                                                                                                                                                                                                                                       "
"no hay muchas sucursales                                                                                                                                                                                                                                       "
"comenta que una vez pidió un préstamo y fue muy tardada la aprobación y todavía le querían cobrar mucho interés por tan poco que pidió                                                                                                                  "
"porque cobran muchos intereses                                                                                                                                                                                                                                 "
"casí no hay                                                                                                                                                                                                                                                   "
"piden muchos requisitos para poder tener un crédito, y paga uno mucho de interes                                                                                                                                                                              "
"por que su hijo tuvo muchos problemas con ese banco y no lo atendían bien                                                                                                                                                                                     "
"no me dan crédito porque no tengo como comprobar ingresos                                                                                                                                                                                                     "
"por que jamas me ha gustado ese banco siento que no es fuerte                                                                                                                                                                                                  "
"por que tienes interéses altos                                                                                                                                                                                                                                "
"por que no tiene muchos bancos y sus amigos han tenido problemas con ese banco                                                                                                                                                                                 "
"intetes                                                                                                                                                                                                                                                        "
"no hay cerca del hogar                                                                                                                                                                                                                                         "
"siento que piden muchos requisitos y no puedo cubrirlos                                                                                                                                                                                                        "
"por que no me gusta mucho las intalciones                                                                                                                                                                                                                      "
"estoy en buró de crédito con ellos                                                                                                                                                                                                                           "
"por altos intereses                                                                                                                                                                                                                                            "
"por que son lugares donde abusan de la gente con sus préstamos les cobran casi el doble                                                                                                                                                                       "
"estoy en buró de credito                                                                                                                                                                                                                                      "
"Me entere por un familiar que es muy caro ese banco                                                                                                                                                                                                            "
"por que no le da confianza los préstamos no nadamas en es banco si no en todos y no quiere quedar en buró                                                                                                                                                    "
"porque he escuchado que es un banco muy caro                                                                                                                                                                                                                   "
"costos muy elebados en los prestamos                                                                                                                                                                                                                           "
"se que es un banco caro                                                                                                                                                                                                                                        "
"una vez saque una recámara y me cobraron mucho y sentia qué me cobraron muchos interés                                                                                                                                                                      "
"tiene un Interes muy alto                                                                                                                                                                                                                                      "
"muy difícil sacar el crédito                                                                                                                                                                                                                                 "
"Mi mamá tuvo problemás en ese banco y pues nos dejó mal sabor de boca                                                                                                                                                                                       "
"Porque los intereses son elevados y de pierde con los tramites                                                                                                                                                                                                 "
"No me gustan los bancos no me dan confianza                                                                                                                                                                                                                    "
"No soy afín de créditos y menos en elektra                                                                                                                                                                                                                   "
"Pues cuando yo trabajaba en el restaurante me pagaban con tarjeta de ahí y nunca me gustó                                                                                                                                                                    "
"No pues en ninguno porque fíjese que cuando necesitaba el dinero que le platique fui a el bancomer y piden harta cosa                                                                                                                                         "
"tuve crédito ahí y me costó una eternidad pagarlo y una vez me atrase y pues ya me andaban embargando mi casa, no jamás vuelvo a hacer esa tontería                                                                                                       "
"Me han ofrecido préstamos y que me van descontando de la quincena pero no confío en los bancos                                                                                                                                                               "
"No me gustaría meterme en problemás con créditos ahorita, si apenas me alcanza para vivir imagínese si tuviera un gasto más                                                                                                                               "
"una vez fui a banco hsbc y me dijeron que me podrian dar un prestamo pero tenia que pagar y tambien una cantidad alta y no me convenia                                                                                                                         "
"te piden mucho para tramitar un préstamo                                                                                                                                                                                                                      "
"por los elevados intereses                                                                                                                                                                                                                                     "
"equivocación                                                                                                                                                                                                                                                  "
"tuve un préstamo y me venian a cobrar seguido iba al corriente pero le decian que debia y siempre tenía que enseñar el recibo de pago                                                                                                                       "
"siempre hay mucha gente y te piden mucha documentación                                                                                                                                                                                                        "
"porque es muchoo lo que cobran y por maa qie pagas jamasss termimas                                                                                                                                                                                            "
"estoy en buró de crédito                                                                                                                                                                                                                                     "
"no me son de mucho agrado sus tasas d interes                                                                                                                                                                                                                  "
"porque cobran muchos intereses si no se paga a tiempo                                                                                                                                                                                                          "
"su tasa de interes es alta y cobran muchas comisiones                                                                                                                                                                                                          "
"te cobran muchos intereses mensualmente                                                                                                                                                                                                                        "
"no me dan confianza y los muebles son ma caros                                                                                                                                                                                                                 "
"porque no es muy conocido y pede desaparecer rapido                                                                                                                                                                                                            "
"ya estoy grande para solicitar prestmos                                                                                                                                                                                                                        "
"tardan mucho                                                                                                                                                                                                                                                   "
"no me da confianza, creo son muy recientes                                                                                                                                                                                                                     "
"porque dicen que si no pagas a tiempo te dan mucha lata hable y hable                                                                                                                                                                                          "
"pues mi cuñado sigue debiendo y no termina de pagar intereses                                                                                                                                                                                                 "
"no hay muchas sucursales por donde vivo y prefiero algo cerca                                                                                                                                                                                                  "
"nunca  terminas es lo que me han dicho                                                                                                                                                                                                                         "
"porque me enteré en la s noticias que lavo dinero con el Chapo guzman y eso me genera desconfianza                                                                                                                                                            "
"porque te da facilidades de pago y no te cobra muchos intereses                                                                                                                                                                                                "
"porque se me hace malo y sus anuncios de la televisión no se me hacen sanos                                                                                                                                                                                   "
"es caro el interes y mala atencion                                                                                                                                                                                                                             "
"No le gusta el trato.                                                                                                                                                                                                                                          "
"Nunca lo solicitaria ahi porque ese banco no hay en coita                                                                                                                                                                                                      "
"ninguno, porque no me gustan los bancos                                                                                                                                                                                                                        "
"Porque los pagos semanales, y yo cobro quincenal, el plazo es muy chico                                                                                                                                                                                        "
"Porque los intereses son altos                                                                                                                                                                                                                                 "
"porque los plazos para pagar son demadiado largos                                                                                                                                                                                                              "
"los interes son diarios, y se viene pagando 3 veces más el precio del producto                                                                                                                                                                                "
"por que tiene muy mal servicio y nunca areglan los problemas                                                                                                                                                                                                   "
"por que jamas me ha gustado este banco no me trasmite confianza                                                                                                                                                                                                "
"los cajeros avaces fallan y faltan muchos                                                                                                                                                                                                                      "
"le han dicho que es un banco muy caro en los intereses tienes que pagar el doble de lo que pediste prestado                                                                                                                                                    "
"no tenemos sucursal en coita es más creo que no en chiapaa así que no habria posibilidad de solicitarlo                                                                                                                                                      "
"en una ocasíon fui a comprar y se dio una situacion con la vendedora que termino insultandome y casí dandome de golpes con eso se ganaron que no vuelva jamás                                                                                               "
"no tengo muchos gastos ni la necesidad quizas por.algúna emergencia pero no necesito x ahora                                                                                                                                                                  "
"personas muy groseras para cobrar y muy mal capacitadas tardan en atender yni ellos saben lo que dicen no te sacan de ningun apuro me.paso en varias ocasíones hasta que decidi ya no tenrr más credito ahi                                                  "
"la verdad no se                                                                                                                                                                                                                                                "
"real mente no cuento conn una tarjeta de dicho banco                                                                                                                                                                                                           "
"por que te roba mucho , terminas de pagar y según ellos todavía no has terminado                                                                                                                                                                             "
"no tenemos aca y queda a 1 hora y aparte el pasaje es mucho gasto me queda más cerca elektra y me conviene más                                                                                                                                               "
"no tengo ninguna mala experienci hasta ahora quizas en uno qur me cobre muchos intereses                                                                                                                                                                       "
"me mandaron a buró y ya no puedo tener credito en nignun lado y fue por 200 pesos es una mentada                                                                                                                                                              "
"creo que me iria por bancos con los que estoy mas falilearisada                                                                                                                                                                                                "
"nunca dije que no                                                                                                                                                                                                                                              "
"dice que ostigan mucho a la gente con tanta llamada                                                                                                                                                                                                            "
"por su gran interés y largas filas                                                                                                                                                                                                                            "
"son muy molestos hablan mucho por teléfono                                                                                                                                                                                                                    "
"desconozco su tasa de interes                                                                                                                                                                                                                                  "
"mucha taza de interes                                                                                                                                                                                                                                          "
"los intereses son altos                                                                                                                                                                                                                                        "
"todos joden con los intereses, ni a cual irle                                                                                                                                                                                                                  "
"piden comprobante de ingresos de mucho tiempo y a mi no me dan comprobante de pagos                                                                                                                                                                            "
"siempre esta lleno o son muy tardados los tramites                                                                                                                                                                                                             "
"por los intereses son altos                                                                                                                                                                                                                                    "
"porque esta bien con su banco                                                                                                                                                                                                                                  "
"porque piensa que su tasa de interés es de másiada                                                                                                                                                                                                           "
"porque no hay una sucursal en el municipio                                                                                                                                                                                                                     "
"comenta que no ofrecen buenas por prestaciones y que siempre cobran de más                                                                                                                                                                                    "
"son difíciles de pagar y si por uno no paga te afectan y ya no puedes pedir en ningun lado                                                                                                                                                                    "
"por que tiene la tasa de interés muy alta                                                                                                                                                                                                                     "
"por que no se me hace un banco muy fuerte supongo fe los mejores                                                                                                                                                                                               "
"por que tiene muy pocos bancos y no tengo ninguno cerca                                                                                                                                                                                                        "
"por que tiene los intereses muy altos unos de los mayores                                                                                                                                                                                                      "
"por recomendación                                                                                                                                                                                                                                             "
"No es un banco confiable                                                                                                                                                                                                                                       "
"No conoce el bsnco                                                                                                                                                                                                                                             "
"Son sumamente altos los intereses y un mal trato al cliente                                                                                                                                                                                                    "
"Por el tipo de intereses que manejan, son muy altos                                                                                                                                                                                                            "
"Tiene muy mala experiencia de ese banco                                                                                                                                                                                                                        "
"Es un banco con muy mal servício                                                                                                                                                                                                                              "
"No conoce ese  banco                                                                                                                                                                                                                                           "
"no me gustaa el servicio que te brindan                                                                                                                                                                                                                        "
"es un banco que cobra mucho interes, y no son amables con los clientes                                                                                                                                                                                         "
"muy altos los interés, es el 20%                                                                                                                                                                                                                              "
